_id,name,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,accommodates,bedrooms,beds,number_of_reviews,bathrooms,amenities,price,security_deposit,extra_people,guests_included,address_street,country,host_neighbourhood,host_name,host_response_rate,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,review_scores_rating,availability_30,availability_60,availability_90,availability_365,weekly_price,monthly_price,amenities_count,first_review_date,last_review_date
31217862,Cozy Room (Girls only) Quiet area/Sagrada Familia,Apartment,Private room,Real Bed,1,5,flexible,1,0,1,4,1,"['Wifi', 'Kitchen', 'Smoking allowed', 'Breakfast', 'Elevator', 'Heating', 'Washer', 'Essentials', 'Shampoo', 'Hangers', 'Hot water', 'Host greets you']",30,,0,1,"Barcelona, CT, Spain",Spain,,Jo,100,10,10,10,10,10,10,100,0,0,5,5,,,12,2019-01-13,2019-02-25
31217955,Plateau room for rent / chambre a louer Plateau,Apartment,Private room,Real Bed,5,1125,flexible,1,1,1,2,1,"['TV', 'Wifi', 'Kitchen', 'Breakfast', 'Heating', 'Washer', 'Dryer', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'Private living room']",20,,0,1,"Montréal, Québec, Canada",Canada,Le Plateau,Maxime,100,8,10,10,10,10,8,100,9,39,69,69,,,13,2019-01-03,2019-02-02
3121854,Popular Rainforest Hideaway,House,Entire home/apt,Real Bed,2,1125,moderate,8,4,7,38,2,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Keypad', 'High chair', 'Children’s books and toys', 'Crib', 'Hot water', 'Luggage dropoff allowed']",258,,30,4,"Volcano, HI, United States",United States,Island of Hawaiʻi,Becky,100,10,10,10,10,10,10,96,18,40,67,339,,,24,2014-08-04,2019-02-23
31258001,Appartment Loft style,Apartment,Entire home/apt,Real Bed,1,1125,flexible,2,0,1,7,1,"['TV', 'Wifi', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Essentials', 'Hair dryer', 'Hot water', 'Host greets you']",38,,0,1,"Montréal, Québec, Canada",Canada,Cote-des-Neiges-Notre-Dame-de-Grace,Erzen,90,9,9,10,10,9,10,87,0,0,0,222,,,10,2019-01-02,2019-01-27
31269732,Cozy 1-BR in Luxury Complex with a View,Apartment,Private room,Real Bed,1,15,strict_14_with_grace_period,2,1,1,2,1,"['TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Pets allowed', 'Gym', 'Elevator', 'Heating', 'Washer', 'Smoke detector', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private living room']",675,1500.0,250,2,"Hong Kong, New Territories, Hong Kong",Hong Kong,,Cola,100,10,8,10,10,8,8,100,9,39,69,69,,,19,2019-01-27,2019-02-07
3127809,Apartment For Rent Near Camp Nou,Apartment,Entire home/apt,Real Bed,3,90,strict_14_with_grace_period,6,3,6,32,2,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Free street parking', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Host greets you']",105,250.0,20,4,"Barcelona, Catalonia, Spain",Spain,La Barceloneta,Pilar,64,8,8,8,9,8,8,79,0,7,31,306,,,16,2014-06-18,2018-08-28
31299012,3 Persons Room +Private Bathroom ( 3 人家庭房+私人浴室),Guesthouse,Private room,Real Bed,1,30,strict_14_with_grace_period,3,1,2,7,1,"['TV', 'Wifi', 'Air conditioning', 'Elevator', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hair dryer']",416,,0,1,"Hong Kong, Kowloon, Hong Kong",Hong Kong,Tsim Sha Tsui,Wing,95,10,9,10,10,10,9,91,7,31,61,81,,,11,2019-02-01,2019-02-24
31318633,Spacious room with private floor in 3 story home,Townhouse,Private room,Real Bed,2,34,strict_14_with_grace_period,2,1,1,3,1,"['TV', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Garden or backyard', 'Long term stays allowed', 'Other']",60,0.0,0,1,"Rozelle, NSW, Australia",Australia,,Andy,88,9,9,10,10,9,10,93,4,4,4,4,,,27,2019-02-18,2019-03-04
313223,Bedroom & living room  in the best part of Ipanema,Apartment,Entire home/apt,Real Bed,3,180,strict_14_with_grace_period,4,1,2,93,1,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Elevator', 'Family/kid friendly', 'Washer', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private living room', 'High chair', 'Babysitter recommendations', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Pocket wifi', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Luggage dropoff allowed', 'Long term stays allowed', 'Well-lit path to entrance', 'Step-free access', 'Wide doorway', 'Accessible-height bed', 'Step-free access', 'Accessible-height toilet', 'Host greets you', 'Paid parking on premises']",164,920.0,50,2,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,Copacabana,Levy,100,10,10,10,10,10,9,95,3,8,18,245,,,42,2012-03-24,2019-01-26
31332997,Sucá Apartments - in the heart of Porto (Apt3),Apartment,Entire home/apt,Real Bed,1,1125,moderate,2,1,2,1,1,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private entrance', 'High chair', 'Pack ’n Play/travel crib', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Long term stays allowed', 'Wide doorway', 'Step-free access', 'Wide clearance to bed', 'Accessible-height bed', 'Step-free access', 'Accessible-height toilet', 'Handheld shower head', 'Paid parking on premises']",60,150.0,0,2,"Porto, Porto, Portugal",Portugal,,Girafa,100,10,10,10,10,10,10,100,11,30,55,189,,,39,2019-01-28,2019-01-28
31344231,Modern Apt minutes to city and beaches,Apartment,Entire home/apt,Real Bed,2,14,strict_14_with_grace_period,2,1,1,6,1,"['Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",109,150.0,0,1,"Neutral Bay, NSW, Australia",Australia,Neutral Bay,Patrick,60,9,9,10,10,9,9,93,21,51,81,348,,,14,2019-02-01,2019-02-24
31391139,Close to EELS rugby club n CBD,Apartment,Entire home/apt,Real Bed,2,30,flexible,4,1,4,5,1,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Free street parking', 'Washer', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed', 'Cleaning before checkout', 'Host greets you']",14,,0,1,"North Parramatta, NSW, Australia",Australia,,Deepak,90,8,7,8,8,7,8,84,24,54,84,359,,,24,2019-01-12,2019-03-02
31391462,Prince Edward-Sofa Bed,House,Shared room,Real Bed,3,5,strict_14_with_grace_period,1,1,1,2,1,"['Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Hair dryer', 'Hot water']",157,,100,1,"Hong Kong, Kowloon, Hong Kong",Hong Kong,Sham Shui Po,Demi,90,10,10,10,10,10,10,100,9,23,53,316,,,6,2019-02-16,2019-02-27
3139489,"Nice Cozy Room in BROOKLYN, NYC, NY, Bushwick",House,Private room,Real Bed,3,23,moderate,2,1,2,166,1,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Free street parking', 'Heating', 'Family/kid friendly', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Bathtub', 'Hot water']",33,,0,1,"Brooklyn, NY, United States",United States,Bushwick,Victor,100,10,10,10,10,9,10,96,3,3,24,75,,,24,2015-05-23,2019-02-18
31408169,★Exterior y céntrica★St Antoni A 2 min del Aerobus,Apartment,Private room,Real Bed,3,20,strict_14_with_grace_period,3,1,2,6,1,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Pets allowed', 'Elevator', 'Heating', 'Washer', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",35,900.0,15,2,"Barcelona, Catalunya, Spain",Spain,Sant Antoni,Jose,100,10,10,10,10,10,9,93,10,40,70,70,,,15,2019-01-26,2019-02-26
31425079,A warm clean cozy room 乾淨有愛 @Temple Street 廟街 單人床,Apartment,Private room,Real Bed,1,1125,flexible,2,1,1,5,1,"['Wifi', 'Air conditioning', 'Kitchen', 'Pets allowed', 'Breakfast', 'Elevator', 'Washer', 'Smoke detector', 'First aid kit', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox']",479,0.0,100,1,"Hong Kong, Kowloon, Hong Kong",Hong Kong,Mong Kok,Xi,100,10,10,10,10,10,10,100,14,36,66,156,,,18,2019-01-25,2019-03-03
31460245,Penthouse 3 bedrooms apartment B376,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,6,3,5,1,2,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Heating', 'Family/kid friendly', 'Hair dryer', 'Bed linens', 'Microwave', 'Coffee maker', 'Dishwasher', 'Cooking basics', 'Oven', 'Stove']",262,300.0,0,6,"Barcelona, Spain",Spain,Dreta de l'Eixample,Arina,100,10,6,10,10,10,10,100,12,24,43,255,,,15,2019-02-01,2019-02-01
31461289,[Darling Harbour] Private Room in Morden House,Townhouse,Private room,Real Bed,1,1125,strict_14_with_grace_period,1,1,1,4,2,"['TV', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Smoking allowed', 'Hot tub', 'Suitable for events', 'Washer', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Luggage dropoff allowed', 'Host greets you']",37,150.0,40,1,"Ultimo, NSW, Australia",Australia,Ultimo,Yian,100,9,6,10,10,10,8,80,6,6,6,6,,,28,2019-01-19,2019-01-25
3147146,Sun and leisure close Barra Beach,Apartment,Entire home/apt,Real Bed,2,1125,flexible,4,1,2,16,1,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Gym', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Essentials', 'Shampoo']",298,400.0,0,2,"Rio, Rio de Janeiro, Brazil",Brazil,Barra da Tijuca,Jaime,100,10,10,10,10,10,9,98,0,30,58,314,,,15,2014-06-23,2019-01-02
314982,Share in NYC's trendy East Village,Apartment,Private room,Real Bed,3,27,strict_14_with_grace_period,2,1,1,125,1,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Buzzer/wireless intercom', 'Heating', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Host greets you']",89,100.0,30,1,"New York, NY, United States",United States,East Village,Chris,100,10,10,10,10,10,10,95,14,18,27,260,649.0,2500.0,23,2012-02-23,2018-12-29
31506064,Quarto p estudante,Casa particular (Cuba),Private room,Real Bed,3,1125,flexible,1,1,1,2,1,"['TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Elevator', 'Washer', 'Essentials', 'Lock on bedroom door', 'Private entrance']",56,,0,1,"Copacabana, Rio de Janeiro, Brazil",Brazil,Copacabana,Thecla,67,6,6,10,6,10,6,60,18,48,78,353,,,9,2019-01-19,2019-01-24
31507104,Küçük sakin temiz ve tatlı bir yer Bekleriz ),Apartment,Entire home/apt,Real Bed,1,1125,flexible,4,2,3,2,1,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'Suitable for events', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private entrance', 'Hot water']",132,,0,1,"Fatih, İstanbul, Turkey",Turkey,Sultanahmet,Mehmet Veysi,100,10,9,10,10,10,9,90,10,27,57,332,,,15,2019-02-02,2019-02-06
31510270,"Room w' priv bathroom, breakfast in best location!",Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,4,1,3,1,1,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Breakfast', 'Elevator', 'Heating', 'Washer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",50,0.0,20,1,"Barcelona, Catalunya, Spain",Spain,Dreta de l'Eixample,Manuela,100,10,10,10,10,10,10,100,13,27,27,27,,,18,2019-01-19,2019-01-19
31548152,Individual SUITE in Sheung Wan area,Guest suite,Private room,Real Bed,2,30,flexible,1,0,1,2,1,[''],400,0.0,0,1,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,Sheung Wan,Harvest,100,8,8,10,10,10,9,90,0,0,0,0,,,1,2019-01-23,2019-01-27
3155979,Center - Apartment,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,4,1,1,35,1,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Doorman', 'Elevator']",119,1000.0,50,2,"Rio, Rio de Janeiro, Brazil",Brazil,Lapa,Luiz Augusto,100,10,10,10,10,9,9,96,0,0,0,0,720.0,2800.0,6,2014-07-19,2016-08-21
31582808,Plaza Real Room,Apartment,Private room,Real Bed,2,1125,flexible,2,1,2,8,1,"['Wifi', 'Air conditioning', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron']",85,,0,1,"Barcelona, Catalunya, Spain",Spain,El Gòtic,Fernando,100,10,9,10,10,10,10,100,2,22,52,142,,,7,2019-01-18,2019-02-19
31630832,Artsy Co-living 共住空間 (Double雙人) E 油麻地 Yau Ma Tei,Apartment,Private room,Real Bed,28,1125,strict_14_with_grace_period,2,1,1,1,2,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Washer', 'First aid kit', 'Fire extinguisher', 'Lock on bedroom door', 'Hangers', 'Self check-in', 'Keypad', 'Hot water']",283,,0,1,"Hong Kong, Kowloon, Hong Kong",Hong Kong,King's Park,Artsy,95,6,4,6,6,10,6,60,11,41,71,161,,,13,2019-02-28,2019-02-28
316355,LEBLON 1 BED FLAT BEST LOCATION,Apartment,Private room,Real Bed,4,1125,strict_14_with_grace_period,3,1,2,11,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Kitchen', 'Smoking allowed', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Suitable for events', 'Essentials', 'Shampoo', 'Iron']",160,734.0,87,1,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,Leblon,Paula And Marilia,100,9,8,9,8,9,8,82,20,50,80,354,,19795.0,16,2012-02-24,2017-03-01
31644399,Private Garden “Pi House Villa Garden” in Cihangir,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,4,2,4,1,1,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Paid parking off premises', 'Elevator', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private living room', 'Private entrance', 'Crib', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed', 'Long term stays allowed', 'Beachfront']",316,530.0,149,2,"Cihangir, İstanbul, Turkey",Turkey,,Recep,100,10,10,10,10,8,10,100,3,26,47,311,,,42,2019-02-17,2019-02-17
31644986,"*PARKING* Classy, Comfy and Clean Apt near Dtown!",Apartment,Entire home/apt,Real Bed,1,1125,moderate,4,2,2,5,1,"['Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Keypad', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Oven', 'Stove']",79,0.0,0,1,"Montréal, Québec, Canada",Canada,Hochelaga-Maisonneuve,Julieta,99,8,8,8,8,6,8,72,25,55,78,78,,,24,2019-02-02,2019-02-23
31666595,Room “Elegance” in Barcelona centrum.,Apartment,Private room,Real Bed,1,30,flexible,2,0,1,4,1,"['Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Breakfast', 'Elevator', 'Washer', 'Smoke detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Host greets you']",55,,10,1,"Barcelona, CT, Spain",Spain,,Nerea,98,10,10,10,10,10,9,95,15,28,47,106,,,23,2019-02-23,2019-03-04
31670584,Ótimo apartamento a 2 minutos da praia,Apartment,Entire home/apt,Real Bed,3,1125,flexible,3,0,3,1,1,"['Kitchen', 'Smoking allowed', 'Elevator', 'Essentials', 'Hangers']",101,,0,1,"Copacabana, Rio de Janeiro, Brazil",Brazil,Copacabana,Michael,97,10,10,10,10,10,10,100,8,12,12,12,,,5,2019-01-31,2019-01-31
31696863,Dee Why Home with a View,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,7,2,4,5,1,"['TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Elevator', 'Heating', 'Washer', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Private entrance', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Pocket wifi', 'Wide hallway clearance', 'Step-free access', 'Wide doorway', 'Flat path to front door', 'Step-free access', 'Wide doorway', 'Wide clearance to bed', 'Accessible-height bed', 'Step-free access', 'Wide doorway', 'Wide clearance to shower', 'toilet', 'Step-free access', 'Beachfront']",266,500.0,0,1,"Dee Why, NSW, Australia",Australia,,Gunsen,100,10,10,10,10,10,9,100,25,55,85,359,,,36,2019-01-28,2019-03-02
3170717,Cozy room with a private bathroom!,House,Private room,Real Bed,7,180,moderate,1,1,1,2,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Breakfast', 'Pets live on this property', 'Dog(s)', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Hot water', 'Host greets you']",50,,0,1,"Beaconsfield, QC, Canada",Canada,Beaconsfield,Ayca,100,10,10,10,10,10,10,100,23,53,83,358,300.0,600.0,25,2014-08-11,2015-06-15
3173305,Bedroom next to the subway station Flamengo,Apartment,Entire home/apt,Real Bed,2,90,strict_14_with_grace_period,2,1,1,1,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Smoke detector', 'Safety card', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50']",138,800.0,75,2,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,Flamengo,Vânia,100,10,10,10,10,10,10,100,0,0,0,0,2205.0,,19,2016-07-08,2016-07-08
3177173,Hennessy Cozy washer Wifi MTR #SA,Apartment,Entire home/apt,Real Bed,7,365,strict_14_with_grace_period,2,0,1,24,1,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Doorman', 'Elevator', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50']",801,3919.0,392,2,"wan chai, Hong Kong Island, Hong Kong",Hong Kong,Wan Chai,Celine,100,10,10,10,10,9,9,93,16,39,65,340,525.0,1680.0,18,2014-10-22,2019-02-13
318028,Green Flash Guest House / Ohana,Guest suite,Entire home/apt,Real Bed,3,60,moderate,2,1,1,48,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Family/kid friendly', 'Washer', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'Private living room', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Single level home', 'BBQ grill', 'Garden or backyard', 'Beach essentials', 'Luggage dropoff allowed', 'Long term stays allowed', 'Step-free access', 'Flat path to front door', 'Well-lit path to entrance', 'Step-free access', 'Accessible-height bed', 'Step-free access', 'Accessible-height toilet', 'Step-free access', 'Other']",89,0.0,0,2,"Waimea, HI, United States",United States,Island of Hawaiʻi,Jean,100,10,10,10,10,10,10,97,21,51,81,356,550.0,1850.0,43,2012-02-06,2019-02-23
31804891,Manly Harbour View,Apartment,Entire home/apt,Real Bed,2,1125,flexible,6,3,4,1,2,"['TV', 'Wifi', 'Pool', 'Kitchen', 'Free parking on premises', 'Washer', 'Dryer', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Private entrance']",399,2000.0,0,5,"Manly, NSW, Australia",Australia,Manly,Robert,100,8,4,10,10,10,6,80,22,52,82,357,,,13,2019-02-24,2019-02-24
31810829,mountain pied-a-terre in the heart of Hong Kong,Apartment,Entire home/apt,Real Bed,1,31,flexible,3,1,1,1,1,"['Wifi', 'Air conditioning', 'Kitchen', 'Smoking allowed', 'Breakfast', 'Heating', 'Washer', 'Dryer', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private entrance']",714,1600.0,200,2,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,The Peak,Francis,80,10,10,10,10,8,10,80,0,0,0,0,,,16,2019-02-09,2019-02-09
31819664,"new, cosy, closed to metro station, boat piere,",Apartment,Entire home/apt,Real Bed,2,1125,flexible,4,2,3,1,1,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Elevator', 'Heating', 'Washer', 'Dryer', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private living room', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Long term stays allowed', 'Cleaning before checkout', 'Host greets you']",237,550.0,50,1,"Kadıköy, İstanbul, Turkey",Turkey,Kadıköy,Esin,100,10,10,10,10,10,10,100,16,46,76,166,,,26,2019-02-03,2019-02-03
31827679,¤¤Barrio Gótico de Barcelona,Apartment,Entire home/apt,Real Bed,2,1000,strict_14_with_grace_period,4,1,3,1,1,"['Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Smoking allowed', 'Pets allowed', 'Indoor fireplace', 'Heating', 'Family/kid friendly', 'Suitable for events', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'Private entrance', 'Outlet covers', 'Window guards', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Pocket wifi', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Patio or balcony', 'Beach essentials', 'Long term stays allowed', 'Wide doorway', 'Well-lit path to entrance', 'Step-free access', 'Wide doorway', 'Wide clearance to bed', 'Accessible-height bed', 'Step-free access', 'Wide doorway', 'Accessible-height toilet', 'Wide clearance to shower', 'toilet', 'Wide entryway', 'Host greets you', 'Waterfront', 'Handheld shower head', 'Paid parking on premises', 'Fixed grab bars for shower', 'Roll-in shower']",39,,10,2,"Barcelona, Catalunya, Spain",Spain,El Gòtic,M,100,8,8,10,10,10,8,80,4,7,14,244,,,56,2019-03-05,2019-03-05
31840261,"chic& NEW,24 hr security 1min to CAUSEWAY BAY mtr",Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,6,1,3,11,1,"['Air conditioning', 'Kitchen', 'Elevator', 'Washer', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'Private entrance', 'Host greets you']",848,,0,1,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,Causeway Bay,Bella,100,10,10,10,10,10,9,91,8,16,43,314,,,11,2019-01-28,2019-02-24
31845112,"Cozy room in Trinitat Vella, 15 min center BCN",Apartment,Private room,Real Bed,1,1125,flexible,2,1,2,6,1,"['TV', 'Wifi', 'Kitchen', 'Heating', 'Washer', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Pocket wifi', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Luggage dropoff allowed', 'Cleaning before checkout']",25,0.0,0,1,"Barcelona, Catalunya, Spain",Spain,La Trinitat Vella,Monica,100,10,9,10,10,8,10,100,1,17,40,131,,,24,2019-02-07,2019-03-04
